Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
1,tt0120263,2025-09-30,2025-09-30,,"Songs from the Second Floor","Sånger från andra våningen",https://www.imdb.com/title/tt0120263/,Movie,7.5,98,2000,"Comedy, Drama",21346,2000-10-06,"Roy Andersson",,
